STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,ROAD_FNC,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
1.0,10544.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,103.0,0.0,5.0,10.0,2013.0,7.0,10.0,15.0,1.0,2.0,3.0,SR-24,,653.0,34.56830833,-87.09438611,0.0,8.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,10.0,20.0,99.0,99.0,0.0,0.0,0.0,1.0,1.0
1.0,10545.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,33.0,0.0,6.0,10.0,2013.0,1.0,1.0,0.0,0.0,5.0,4.0,CR-77,,0.0,34.64638333,-87.61683611,0.0,32.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,10.0,25.0,88.0,88.0,0.0,0.0,0.0,2.0,0.0
1.0,10546.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,85.0,0.0,7.0,10.0,2013.0,2.0,14.0,30.0,0.0,4.0,4.0,CR-7,,0.0,32.11116111,-86.84730278,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,15.0,20.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10547.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35.0,0.0,7.0,10.0,2013.0,2.0,14.0,59.0,1.0,2.0,2.0,US-SR 12,,1143.0,31.41253056,-86.75382778,0.0,35.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,16.0,45.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10548.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,131.0,0.0,8.0,10.0,2013.0,3.0,13.0,45.0,1.0,2.0,3.0,SR-5,,250.0,32.16775556,-87.49394444,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,14.0,43.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10549.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,9.0,10.0,2013.0,4.0,20.0,53.0,0.0,6.0,4.0,CR-41,,0.0,31.58200556,-85.49083333,0.0,35.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,21.0,6.0,88.0,88.0,0.0,0.0,0.0,1.0,1.0
1.0,10550.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,10.0,10.0,2013.0,5.0,21.0,38.0,1.0,2.0,3.0,SR-79,,227.0,33.84261944,-86.66473889,0.0,12.0,6.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,21.0,43.0,99.0,99.0,0.0,0.0,0.0,1.0,1.0
1.0,10551.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,89.0,0.0,10.0,10.0,2013.0,5.0,11.0,20.0,0.0,6.0,4.0,CR-WALT CAMPBELL ROAD,,0.0,34.94363611,-86.53519722,0.0,42.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,88.0,88.0,88.0,88.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10552.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,97.0,2100.0,11.0,10.0,2013.0,6.0,10.0,18.0,1.0,13.0,6.0,UNIVERSITY BLVD,ZEIGLER BLVD,0.0,30.711175,-88.17006667,0.0,12.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,10.0,24.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10553.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,43.0,0.0,12.0,10.0,2013.0,7.0,14.0,32.0,1.0,1.0,1.0,I-65,,3165.0,34.29394722,-86.91136944,0.0,24.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,14.0,51.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10554.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,87.0,0.0,12.0,10.0,2013.0,7.0,22.0,15.0,1.0,1.0,1.0,I-85,,223.0,32.40746667,-85.95739167,0.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,22.0,35.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10555.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,85.0,1605.0,14.0,10.0,2013.0,2.0,0.0,0.0,0.0,5.0,4.0,CR-2,,0.0,32.16923889,-86.64913611,0.0,42.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,7.0,0.0,88.0,88.0,0.0,0.0,0.0,1.0,1.0
1.0,10556.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,113.0,2440.0,16.0,10.0,2013.0,4.0,6.0,20.0,1.0,13.0,2.0,US-SR 1,,1116.0,32.45309167,-85.01283889,0.0,12.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,6.0,27.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10557.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,69.0,930.0,17.0,10.0,2013.0,5.0,19.0,40.0,1.0,13.0,3.0,SR-210,,0.0,31.21794722,-85.43140278,0.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,19.0,46.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10558.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,121.0,0.0,19.0,10.0,2013.0,7.0,22.0,5.0,1.0,2.0,3.0,SR-77,,712.0,33.52192778,-86.12566111,0.0,34.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,22.0,17.0,88.0,88.0,0.0,0.0,0.0,1.0,1.0
1.0,10559.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,1120.0,17.0,10.0,2013.0,5.0,15.0,17.0,1.0,2.0,6.0,GREENO RD,GAYFER RD,0.0,30.53095556,-87.88620556,0.0,12.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0000000,99.0,99.0,15.0,22.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10560.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,85.0,0.0,18.0,10.0,2013.0,6.0,5.0,18.0,1.0,2.0,2.0,US-SR 8,,1092.0,32.26941111,-86.52102778,0.0,12.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,5.0,25.0,99.0,99.0,0.0,0.0,0.0,2.0,1.0
1.0,10561.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,79.0,0.0,18.0,10.0,2013.0,6.0,17.0,30.0,0.0,3.0,3.0,SR-101,SR-157,90.0,34.58917222,-87.42421111,0.0,12.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,17.0,45.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10562.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,20.0,10.0,2013.0,1.0,11.0,4.0,0.0,4.0,4.0,CR-44,CR-13,0.0,30.50176111,-87.86927778,0.0,12.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,11.0,11.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10563.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,89.0,0.0,21.0,10.0,2013.0,2.0,6.0,5.0,0.0,4.0,4.0,CR-JOE QUICK ROAD,,0.0,34.93288889,-86.52991944,0.0,30.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,6.0,30.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10564.0,2.0,2.0,0.0,0.0,0.0,7.0,7.0,3.0,2890.0,25.0,5.0,2013.0,7.0,15.0,24.0,0.0,14.0,4.0,CR-83,,0.0,30.51501111,-87.66604444,0.0,12.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,15.0,24.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10565.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,123.0,550.0,2.0,9.0,2013.0,2.0,4.0,4.0,0.0,4.0,3.0,SR-50,,0.0,32.80634722,-85.64998056,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,4.0,18.0,88.0,88.0,0.0,0.0,0.0,1.0,1.0
1.0,10566.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,63.0,0.0,7.0,9.0,2013.0,7.0,17.0,15.0,0.0,4.0,4.0,CR-191,,0.0,33.11651944,-87.86329444,0.0,42.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,88.0,88.0,88.0,88.0,88.0,88.0,0.0,0.0,0.0,1.0,1.0
1.0,10567.0,4.0,4.0,0.0,0.0,0.0,6.0,6.0,101.0,2130.0,27.0,9.0,2013.0,6.0,22.0,38.0,1.0,13.0,6.0,TROY HIGHWAY,PLAZA DRIVE,0.0,32.31745833,-86.23173611,0.0,12.0,6.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,22.0,43.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10568.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,123.0,1762.0,5.0,9.0,2013.0,5.0,16.0,50.0,1.0,2.0,2.0,US-SR 38,PECKERWOOD ROAD,766.0,32.88106667,-85.85029444,0.0,12.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,17.0,1.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10569.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,89.0,2225.0,16.0,9.0,2013.0,2.0,19.0,10.0,1.0,13.0,2.0,US-SR 1,ED SPEARS RD,3173.0,34.55535278,-86.43748056,0.0,8.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,19.0,28.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10570.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,9997.0,20.0,10.0,2013.0,1.0,5.0,52.0,0.0,15.0,3.0,SR-180,,130.0,30.24568056,-87.78780556,0.0,42.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,6.0,2.0,88.0,88.0,0.0,0.0,0.0,1.0,1.0
1.0,10571.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,97.0,2550.0,21.0,10.0,2013.0,2.0,15.0,32.0,0.0,14.0,4.0,CR-BEARFORK RD,,0.0,30.74901944,-88.14073889,0.0,12.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,15.0,32.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10572.0,3.0,3.0,0.0,0.0,0.0,5.0,5.0,97.0,0.0,15.0,10.0,2013.0,3.0,21.0,10.0,0.0,14.0,4.0,CR-GRELOT ROAD,,0.0,30.66120556,-88.21861389,0.0,34.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,21.0,18.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10573.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,103.0,0.0,17.0,10.0,2013.0,5.0,14.0,35.0,0.0,6.0,4.0,CR-WILSON MOUNTAIN ROAD,,0.0,34.4004,-86.80308611,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,10.0,0.0,10.0,0.0,0000000,88.0,88.0,88.0,88.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10574.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,97.0,0.0,18.0,10.0,2013.0,6.0,23.0,45.0,0.0,4.0,4.0,CR-BEVERLY JEFFRIES HWY,LOTT RD,0.0,31.08543056,-88.39643889,0.0,14.0,0.0,0.0,3.0,3.0,4.0,5.0,2.0,2.0,0.0,2.0,0.0,0000000,99.0,99.0,23.0,53.0,99.0,99.0,0.0,0.0,0.0,1.0,1.0
1.0,10575.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,89.0,0.0,19.0,10.0,2013.0,7.0,1.0,35.0,0.0,4.0,2.0,US-SR 2,,1070.0,34.75069722,-86.45974444,0.0,34.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,1.0,45.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10576.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,65.0,0.0,19.0,10.0,2013.0,7.0,1.0,45.0,0.0,6.0,4.0,CR-28,,0.0,32.70671111,-87.64978889,0.0,34.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,2.0,27.0,88.0,88.0,0.0,0.0,0.0,1.0,1.0
1.0,10577.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,121.0,0.0,19.0,10.0,2013.0,7.0,3.0,10.0,0.0,6.0,4.0,CR-FAYETTEVILLE HWY,,0.0,33.16551111,-86.29457778,0.0,34.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,2.0,0.0,2.0,0.0,0000000,99.0,99.0,3.0,24.0,99.0,99.0,0.0,0.0,0.0,1.0,1.0
1.0,10578.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,95.0,1500.0,21.0,10.0,2013.0,2.0,8.0,53.0,0.0,14.0,3.0,SR-227,WEST ST,380.0,34.34580278,-86.27928889,0.0,12.0,6.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,9.0,0.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10579.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,47.0,0.0,21.0,10.0,2013.0,2.0,15.0,5.0,0.0,4.0,3.0,SR-140,,110.0,32.44571944,-86.88176667,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,15.0,40.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10580.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,101.0,2130.0,23.0,10.0,2013.0,4.0,12.0,8.0,1.0,11.0,1.0,I-85,,40.0,32.35904444,-86.246325,0.0,12.0,2.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,12.0,13.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10581.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,17.0,0.0,24.0,10.0,2013.0,5.0,9.0,0.0,0.0,3.0,3.0,SR-50,,440.0,32.88110556,-85.34008611,0.0,32.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,9.0,10.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10582.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,97.0,2100.0,25.0,10.0,2013.0,6.0,6.0,30.0,1.0,1.0,1.0,I-10,,155.0,30.58163889,-88.168925,0.0,52.0,0.0,1.0,5.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,6.0,40.0,88.0,88.0,0.0,0.0,0.0,1.0,1.0
1.0,10583.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,89.0,1730.0,25.0,10.0,2013.0,6.0,4.0,21.0,0.0,14.0,6.0,MARTIN ROAD,,0.0,34.64726667,-86.72414722,0.0,12.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,4.0,30.0,99.0,99.0,0.0,0.0,0.0,2.0,1.0
1.0,10584.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,89.0,0.0,26.0,10.0,2013.0,7.0,1.0,5.0,0.0,6.0,4.0,CR-POPLAR RIDGE ROAD,,0.0,34.57551944,-86.36573056,0.0,43.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,1.0,16.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10585.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,26.0,10.0,2013.0,7.0,1.0,37.0,0.0,4.0,4.0,CR-299,,0.0,32.79953333,-85.259425,0.0,42.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,1.0,50.0,99.0,99.0,0.0,0.0,0.0,1.0,1.0
1.0,10586.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,49.0,0.0,26.0,10.0,2013.0,7.0,18.0,50.0,0.0,6.0,4.0,CR-47,,0.0,34.57977222,-85.84256944,0.0,42.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,19.0,0.0,88.0,88.0,0.0,0.0,0.0,1.0,1.0
1.0,10587.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,73.0,350.0,27.0,10.0,2013.0,1.0,17.0,8.0,0.0,16.0,6.0,PRATT HWY,,0.0,33.53480556,-86.87122222,0.0,34.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,17.0,27.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10588.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,55.0,0.0,28.0,10.0,2013.0,2.0,7.0,0.0,1.0,2.0,3.0,SR-77,,1107.0,34.02388611,-86.11846944,0.0,34.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,2.0,0.0,0000000,99.0,99.0,7.0,12.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10589.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,103.0,0.0,28.0,10.0,2013.0,2.0,7.0,45.0,0.0,4.0,4.0,CR-EVA RD,,0.0,34.40244444,-86.704525,0.0,42.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,7.0,50.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10590.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,117.0,0.0,28.0,10.0,2013.0,2.0,14.0,10.0,0.0,5.0,4.0,CR-57,,0.0,33.44454167,-86.4117,0.0,34.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,14.0,15.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10591.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,57.0,0.0,25.0,10.0,2013.0,6.0,99.0,99.0,0.0,4.0,3.0,SR-129,,93.0,33.8472,-87.73418889,0.0,32.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,14.0,31.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10592.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,115.0,0.0,29.0,10.0,2013.0,3.0,5.0,35.0,1.0,1.0,1.0,I-20,,1600.0,33.60751111,-86.25992222,0.0,42.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,10.0,0.0,10.0,0.0,0000000,88.0,88.0,88.0,88.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10593.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,77.0,0.0,30.0,10.0,2013.0,4.0,10.0,40.0,0.0,3.0,3.0,SR-17,CR-24,3406.0,34.91664722,-87.66963056,0.0,12.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,11.0,0.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10594.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,101.0,2130.0,30.0,10.0,2013.0,4.0,16.0,17.0,1.0,13.0,2.0,US-SR 3,OLD SELMA RD,1813.0,32.35309444,-86.37650833,0.0,12.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,16.0,22.0,99.0,99.0,20.0,0.0,0.0,1.0,0.0
1.0,10595.0,3.0,3.0,0.0,0.0,0.0,6.0,6.0,73.0,0.0,17.0,10.0,2013.0,5.0,9.0,34.0,0.0,14.0,4.0,CR-CARSON ROAD N,,0.0,33.64465833,-86.74633333,0.0,24.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,2.0,0.0,0000000,99.0,99.0,9.0,43.0,99.0,99.0,0.0,0.0,0.0,2.0,0.0
1.0,10596.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,73.0,350.0,27.0,10.0,2013.0,1.0,0.0,19.0,0.0,15.0,6.0,AVENUE I,,0.0,33.50392222,-86.89817778,0.0,14.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,0.0,24.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10597.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,73.0,0.0,31.0,10.0,2013.0,5.0,15.0,18.0,1.0,2.0,3.0,SR-79,,149.0,33.73302222,-86.68005556,0.0,12.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,15.0,25.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10598.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,133.0,0.0,14.0,10.0,2013.0,2.0,7.0,30.0,0.0,5.0,3.0,SR-195,CR-3006,300.0,34.21533056,-87.44017778,0.0,12.0,2.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,8.0,15.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10599.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,127.0,780.0,24.0,10.0,2013.0,5.0,16.0,18.0,0.0,6.0,6.0,AMORY AVE,FIRST ST,0.0,33.75506944,-87.18156944,0.0,12.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,99.0,99.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10600.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,109.0,510.0,29.0,10.0,2013.0,3.0,12.0,37.0,1.0,2.0,2.0,US-SR 53,HWY 93,645.0,31.70377222,-85.82294167,0.0,12.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,12.0,52.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10601.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,101.0,2130.0,18.0,10.0,2013.0,6.0,23.0,27.0,0.0,15.0,6.0,YARBROUGH ST,,0.0,32.408325,-86.27964444,0.0,14.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,23.0,33.0,99.0,99.0,15.0,0.0,0.0,1.0,1.0
1.0,10602.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,41.0,0.0,26.0,10.0,2013.0,7.0,17.0,50.0,0.0,5.0,4.0,CR-59,,0.0,31.95990278,-86.29681667,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,18.0,1.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10603.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,101.0,2130.0,27.0,10.0,2013.0,1.0,4.0,38.0,1.0,11.0,1.0,I-65,,1670.0,32.31450833,-86.33694722,0.0,14.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,4.0,47.0,99.0,99.0,0.0,0.0,0.0,1.0,1.0
1.0,10604.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,101.0,0.0,29.0,10.0,2013.0,3.0,12.0,59.0,1.0,2.0,2.0,US-SR 6,,1711.0,32.19351389,-86.11737222,0.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,13.0,25.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10605.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,83.0,0.0,29.0,10.0,2013.0,3.0,23.0,40.0,0.0,4.0,3.0,SR-251,,52.0,34.84651944,-86.871875,0.0,53.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,23.0,55.0,88.0,88.0,0.0,0.0,0.0,2.0,1.0
1.0,10606.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,30.0,10.0,2013.0,4.0,4.0,10.0,0.0,3.0,3.0,SR-160,PHILLIPS RD,170.0,33.92568333,-86.70171389,0.0,30.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,4.0,20.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10607.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,115.0,0.0,30.0,10.0,2013.0,4.0,18.0,30.0,1.0,2.0,2.0,US-SR 53,,2230.0,33.63929444,-86.27825833,0.0,12.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,18.0,40.0,99.0,99.0,0.0,0.0,0.0,1.0,1.0
1.0,10608.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,97.0,2100.0,31.0,10.0,2013.0,5.0,19.0,53.0,0.0,16.0,6.0,SUMMERVILLE ST,,0.0,30.70517778,-88.09115,0.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,20.0,2.0,99.0,99.0,0.0,0.0,0.0,1.0,1.0
